frame,timestamp_ns,raw_z,z_filt,w_px,conf
1850,1783399652166261516,2.387,2.369,81.1,0.729
1855,1783399652334728123,2.446,2.387,79.1,0.739
1860,1783399652498877601,2.217,2.346,87.3,0.811
1865,1783399652666304938,2.383,2.383,81.2,0.772
1870,1783399652844215219,2.413,2.387,80.2,0.770
1875,1783399652998696556,2.319,2.383,83.4,0.735
1880,1783399653166152687,2.337,2.337,82.8,0.747
1885,1783399653334899976,2.410,2.383,80.3,0.763
1890,1783399653499401572,2.409,2.409,80.3,0.801
1895,1783399653666908960,2.332,2.337,83.0,0.715
1900,1783399653834866791,2.370,2.370,81.6,0.784
1905,1783399653998874079,2.523,2.409,76.7,0.732
1910,1783399654166835839,2.441,2.409,79.3,0.734
1915,1783399654334816975,2.706,2.441,71.5,0.796
1920,1783399654498770831,2.590,2.523,74.7,0.793
1925,1783399654665872279,2.360,2.523,82.0,0.816
1930,1783399654835328413,2.364,2.441,81.9,0.783
1935,1783399654998921065,2.188,2.364,88.5,0.784
1940,1783399655166788726,2.020,2.360,95.8,0.719
1945,1783399655333969344,2.245,2.245,86.2,0.778
1950,1783399655509612676,2.133,2.188,90.7,0.746
1955,1783399655667021727,2.209,2.188,87.6,0.757
1960,1783399655834728252,2.194,2.194,88.2,0.816
1965,1783399655997937877,2.201,2.201,87.9,0.780
1970,1783399656166875768,2.136,2.194,90.6,0.773
1975,1783399656333819767,2.251,2.201,86.0,0.812
1980,1783399656498927283,2.205,2.201,87.8,0.809
1985,1783399656666930752,2.129,2.201,90.9,0.771
1990,1783399656834925193,1.978,2.136,97.8,0.741
1995,1783399656998810510,2.199,2.199,88.0,0.811
2000,1783399657166968471,2.109,2.129,91.7,0.806
2005,1783399657334858855,2.197,2.129,88.1,0.802
2010,1783399657498946726,2.273,2.197,85.1,0.818
2015,1783399657666981414,2.199,2.199,88.0,0.763
2020,1783399657835698275,2.199,2.199,88.0,0.773
2025,1783399658008543278,2.168,2.199,89.2,0.744
2030,1783399658167458025,2.070,2.199,93.5,0.786
2035,1783399658334988166,2.012,2.168,96.2,0.828
2040,1783399658508988991,2.155,2.155,89.8,0.793
2045,1783399658665915086,2.053,2.070,94.3,0.771
2050,1783399658834025969,2.257,2.070,85.7,0.792
2055,1783399658998379434,2.019,2.053,95.8,0.754
2060,1783399659175930824,2.366,2.155,81.8,0.752
2065,1783399659344752144,2.225,2.225,87.0,0.771
2070,1783399659509447187,1.996,2.225,96.9,0.809
2075,1783399659676428647,2.019,2.019,95.9,0.812
2080,1783399659835822394,1.977,2.019,97.9,0.820
2085,1783399660007957952,1.813,1.996,106.7,0.762
2090,1783399660175946572,2.034,1.996,95.1,0.742
2095,1783399660344975787,1.909,1.977,101.4,0.725
2100,1783399660508852287,1.837,1.909,105.3,0.732
2105,1783399660665957623,1.678,1.837,115.3,0.695
2110,1783399660835714358,1.699,1.837,113.9,0.746
2115,1783399661009234943,1.711,1.711,113.1,0.724
2120,1783399661166865774,1.788,1.711,108.2,0.553
2125,1783399661334198240,1.557,1.699,124.3,0.697
2130,1783399661498418783,1.429,1.699,135.4,0.777
2135,1783399661667017923,1.351,1.557,143.2,0.776
2140,1783399661834222996,1.092,1.429,177.2,0.652
2145,1783399661998515196,1.473,1.429,131.4,0.812
2150,1783399662166613393,1.453,1.429,133.2,0.810
2155,1783399662334881454,1.474,1.453,131.3,0.794
2160,1783399662497028403,1.439,1.453,134.5,0.810
2165,1783399662665135919,1.500,1.473,129.0,0.822
2170,1783399662844356257,1.477,1.474,131.0,0.802
2175,1783399663009565094,1.355,1.474,142.8,0.821
2180,1783399663176576149,1.340,1.439,144.4,0.820
2185,1783399663334927218,1.346,1.355,143.8,0.836
2190,1783399663498617204,1.449,1.355,133.6,0.804
2195,1783399663676578522,1.414,1.355,136.9,0.821
2200,1783399663834018612,1.424,1.414,135.9,0.800
2205,1783399663998955795,1.425,1.424,135.8,0.752
2210,1783399664166782057,1.375,1.424,140.8,0.816
2215,1783399664331046833,1.381,1.414,140.1,0.803
2220,1783399664499133470,1.328,1.381,145.7,0.837
2225,1783399664666860113,1.338,1.375,144.6,0.809
2230,1783399664831093751,1.232,1.338,157.0,0.798
2235,1783399664999037657,1.204,1.328,160.8,0.812
2240,1783399665166046519,1.335,1.328,144.9,0.807
2245,1783399665331076828,1.591,1.335,121.6,0.784
2250,1783399665499099864,1.571,1.335,123.2,0.807
2255,1783399665677367784,1.449,1.449,133.6,0.812
2260,1783399665830971226,1.626,1.571,119.0,0.794
2265,1783399665999015422,1.396,1.571,138.6,0.788
2270,1783399666167274115,1.515,1.515,127.7,0.821
2275,1783399666330983288,1.533,1.515,126.2,0.823
2280,1783399666498960857,1.554,1.533,124.5,0.789
2285,1783399666666998591,1.649,1.533,117.4,0.793
2290,1783399666831045754,1.627,1.554,118.9,0.757
2295,1783399666999300861,1.667,1.627,116.1,0.802
2300,1783399667167044086,1.812,1.649,106.8,0.723
2305,1783399667331161703,2.235,1.667,86.6,0.628
2310,1783399667499182365,3.441,1.812,56.2,0.437
2315,1783399667667218354,,1.812,,
2320,1783399667831316545,,1.812,,
2325,1783399668009397661,,1.812,,
2330,1783399668167340064,,1.812,,
2335,1783399668341368422,,1.812,,
2340,1783399668509146103,,1.812,,
2345,1783399668676960713,7.847,2.235,24.7,0.463
2350,1783399668840434610,3.229,3.229,59.9,0.810
2355,1783399668997280162,3.334,3.334,58.0,0.822
2360,1783399669167085189,3.142,3.334,61.6,0.820
2365,1783399669340402107,3.182,3.229,60.8,0.810
2370,1783399669509057343,3.186,3.186,60.7,0.821
2375,1783399669676937287,3.260,3.186,59.4,0.811
2380,1783399669840078592,3.121,3.182,62.0,0.830
2385,1783399670009203589,3.002,3.182,64.5,0.820
2390,1783399670177231274,3.142,3.142,61.6,0.805
2395,1783399670340733103,3.266,3.142,59.2,0.803
2400,1783399670508740750,3.123,3.123,62.0,0.813
2405,1783399670677237333,3.152,3.142,61.4,0.807
2410,1783399670831038310,3.121,3.142,62.0,0.816
2415,1783399670998339627,3.102,3.123,62.4,0.793
2420,1783399671166651050,2.908,3.121,66.5,0.807
2425,1783399671340336668,2.719,3.102,71.2,0.727
2430,1783399671509251356,2.913,2.913,66.4,0.813
2435,1783399671677428854,2.874,2.908,67.3,0.760
2440,1783399671840276353,2.944,2.908,65.7,0.798
2445,1783399672009877341,2.911,2.911,66.5,0.771
2450,1783399672177531258,2.952,2.913,65.5,0.789
2455,1783399672340987851,2.862,2.911,67.6,0.705
2460,1783399672499088295,2.979,2.944,64.9,0.727
2465,1783399672667413083,3.160,2.952,61.2,0.786
2470,1783399672831103691,3.158,2.979,61.3,0.805
2475,1783399672998881321,2.992,2.992,64.7,0.778
2480,1783399673166960814,3.069,3.069,63.1,0.740
2485,1783399673341328505,3.011,3.069,64.3,0.784
2490,1783399673499045561,3.036,3.036,63.7,0.786
2495,1783399673667461782,3.040,3.036,63.6,0.809
2500,1783399673831399698,3.111,3.040,62.2,0.793
2505,1783399673999094212,3.013,3.036,64.2,0.800
2510,1783399674167326203,3.090,3.040,62.6,0.818
2515,1783399674331352146,2.971,3.040,65.1,0.824
2520,1783399674499226731,2.943,3.013,65.7,0.820
2525,1783399674667353674,2.875,2.971,67.3,0.809
2530,1783399674831473886,2.799,2.943,69.1,0.817
2535,1783399674999228222,2.780,2.875,69.6,0.790
2540,1783399675178024053,2.766,2.799,69.9,0.797
2545,1783399675331393371,2.689,2.780,72.0,0.789
2550,1783399675498773638,2.646,2.766,73.1,0.779
2555,1783399675666371426,2.415,2.689,80.1,0.821
2560,1783399675831252231,2.348,2.646,82.4,0.816
2565,1783399675999101397,2.379,2.415,81.4,0.809
2570,1783399676167447756,2.173,2.379,89.0,0.813
2575,1783399676331443182,2.129,2.348,90.9,0.810
2580,1783399676499162842,2.120,2.173,91.3,0.793
2585,1783399676666527509,2.158,2.158,89.7,0.809
2590,1783399676831466464,2.179,2.158,88.8,0.791
2595,1783399676999466556,1.966,2.129,98.4,0.801
2600,1783399677177148194,1.943,2.120,99.6,0.800
2605,1783399677331434723,1.665,1.966,116.2,0.799
2610,1783399677499341017,1.770,1.943,109.4,0.785
2615,1783399677667212515,1.774,1.774,109.1,0.813
2620,1783399677831322087,1.736,1.770,111.4,0.821
2625,1783399677999290740,1.537,1.736,125.9,0.824
2630,1783399678167476755,1.496,1.736,129.4,0.831
2635,1783399678331282992,1.473,1.537,131.4,0.830
2640,1783399678498315418,1.455,1.496,133.0,0.822
2645,1783399678667296010,1.444,1.473,134.0,0.826
2650,1783399678831456389,1.397,1.455,138.5,0.825
2655,1783399678999226085,1.374,1.444,140.9,0.810
2660,1783399679167364249,1.326,1.397,146.0,0.821
2665,1783399679331386365,1.326,1.374,146.0,0.838
2670,1783399679499222427,1.342,1.342,144.2,0.824
2675,1783399679666598064,1.397,1.342,138.5,0.820
2680,1783399679831335508,1.384,1.342,139.8,0.832
2685,1783399679999573412,1.422,1.384,136.1,0.833
2690,1783399680176841535,1.430,1.397,135.4,0.827
2695,1783399680344503937,1.425,1.422,135.8,0.821
2700,1783399680499540208,1.463,1.425,132.3,0.830
2705,1783399680677369475,1.516,1.430,127.6,0.830
2710,1783399680842583392,1.569,1.463,123.3,0.852
2715,1783399681008751329,1.526,1.516,126.8,0.838
2720,1783399681167330419,1.466,1.516,132.0,0.853
2725,1783399681341170881,1.528,1.526,126.6,0.853
2730,1783399681498485373,1.572,1.528,123.1,0.839
2735,1783399681667547951,1.465,1.526,132.1,0.849
2740,1783399681841108090,1.587,1.528,121.9,0.839
2745,1783399681998631189,1.633,1.572,118.5,0.860
2750,1783399682172817997,1.660,1.587,116.5,0.845
2755,1783399682331126765,1.677,1.633,115.4,0.841
2760,1783399682499171132,1.679,1.660,115.3,0.829
2765,1783399682672336132,1.658,1.660,116.7,0.832
2770,1783399682841037405,1.745,1.677,110.9,0.830
2775,1783399683009629289,1.966,1.679,98.4,0.818
2780,1783399683172858562,2.456,1.745,78.8,0.814
2785,1783399683340625612,3.355,1.966,57.7,0.766
2790,1783399683509096928,3.809,2.456,50.8,0.629
2795,1783399683672947539,5.096,3.355,38.0,0.609
2800,1783399683829745671,5.854,3.809,33.1,0.419
2805,1783399684009812404,,3.809,,
2810,1783399684173244611,,3.809,,
2815,1783399684340982105,,3.809,,
2820,1783399684509071487,6.704,5.096,28.9,0.414
2825,1783399684672930745,,5.096,,
2830,1783399684841372625,,5.096,,
2835,1783399685010001450,,5.096,,
2840,1783399685173141403,,5.096,,
2845,1783399685341361593,,5.096,,
2850,1783399685509743540,,5.096,,
2855,1783399685672901687,,5.096,,
2860,1783399685841867771,,,,
2865,1783399686009827186,,,,
2870,1783399686173420729,,,,
2875,1783399686340819861,,,,
2880,1783399686509249739,,,,
2885,1783399686673185983,,,,
2890,1783399686841179182,,,,
2895,1783399686998455201,,,,
2900,1783399687173093486,,,,
2905,1783399687341121501,,,,
2910,1783399687498592179,,,,
2915,1783399687673097872,,,,
2920,1783399687841421457,,,,
2925,1783399688009413414,,,,
2930,1783399688174196504,,,,
2935,1783399688330412913,,,,
2940,1783399688498538343,,,,
2945,1783399688662045753,,,,
2950,1783399688829828964,,,,
2955,1783399688998489980,,,,
2960,1783399689162874533,,,,
2965,1783399689330006268,,,,
2970,1783399689510077068,,,,
2975,1783399689662251720,,,,
2980,1783399689830100806,,,,
2985,1783399689997988205,,,,
2990,1783399690162208898,,,,
2995,1783399690329987781,,,,
3000,1783399690498522748,,,,
3005,1783399690673250242,,,,
3010,1783399690841415518,,,,
3015,1783399691009650846,,,,
3020,1783399691173323289,,,,
3025,1783399691330787154,,,,
3030,1783399691510570450,,,,
3035,1783399691661832741,,,,
3040,1783399691841211258,,,,
3045,1783399691997642003,,,,
3050,1783399692162255200,,,,
3055,1783399692341253405,,,,
3060,1783399692498341929,,,,
3065,1783399692672925850,,,,
3070,1783399692830458556,,,,
3075,1783399692998110928,,,,
3080,1783399693161941832,,,,
