frame,timestamp_ns,raw_z,z_filt,w_px,conf
665,1783417220935429915,0.960,0.936,201.5,0.787
670,1783417221103331266,0.848,0.936,228.1,0.750
675,1783417221271318229,0.685,0.908,282.3,0.723
680,1783417221436230020,0.574,0.848,337.0,0.351
685,1783417221603869472,0.572,0.685,338.3,0.431
690,1783417221770366289,,0.685,,
695,1783417221935368061,,0.685,,
700,1783417222103978671,,0.685,,
705,1783417222271538030,,0.685,,
710,1783417222435650610,0.916,0.685,211.3,0.782
715,1783417222603642893,,0.685,,
720,1783417222771318905,,0.685,,
725,1783417222936915319,,0.685,,
730,1783417223103473182,0.726,0.685,266.4,0.584
735,1783417223271617224,0.875,0.726,221.2,0.809
740,1783417223425529154,0.842,0.842,229.8,0.785
745,1783417223602698690,,0.842,,
750,1783417223771854347,0.931,0.875,207.8,0.530
755,1783417223935404427,,0.875,,
760,1783417224103141314,0.679,0.842,285.0,0.685
765,1783417224271291207,0.495,0.842,391.1,0.495
770,1783417224435836200,,0.842,,
775,1783417224603651477,0.725,0.725,266.9,0.364
780,1783417224770732426,0.497,0.679,389.7,0.409
785,1783417224935646822,,0.679,,
790,1783417225103844395,,0.679,,
795,1783417225270751523,,0.679,,
800,1783417225435467372,,0.679,,
805,1783417225602197213,,0.679,,
810,1783417225771733384,,0.679,,
815,1783417225936420277,,0.679,,
820,1783417226103639378,0.637,0.637,303.6,0.540
825,1783417226272270136,0.594,0.594,325.9,0.476
830,1783417226436719508,0.697,0.637,277.5,0.683
835,1783417226605032952,0.725,0.637,266.7,0.687
840,1783417226761084653,0.728,0.697,265.8,0.700
845,1783417226935778739,0.715,0.715,270.7,0.711
850,1783417227102937677,0.847,0.725,228.6,0.765
855,1783417227271199323,0.769,0.728,251.6,0.704
860,1783417227435716052,0.781,0.769,247.8,0.652
865,1783417227603253760,0.837,0.781,231.1,0.662
870,1783417227771706108,0.827,0.827,234.0,0.607
875,1783417227936344018,0.752,0.781,257.2,0.497
880,1783417228104020641,0.968,0.827,199.8,0.509
885,1783417228271506951,0.553,0.827,350.1,0.389
890,1783417228436706269,0.737,0.752,262.7,0.588
895,1783417228604053234,0.665,0.737,290.8,0.541
900,1783417228772215260,0.661,0.665,292.6,0.646
905,1783417228937233774,0.654,0.661,295.9,0.679
910,1783417229104250922,0.703,0.665,275.2,0.680
915,1783417229271549776,1.017,0.665,190.2,0.796
920,1783417229436174160,0.732,0.703,264.5,0.702
925,1783417229603954270,0.702,0.703,275.5,0.462
930,1783417229771675577,1.154,0.732,167.7,0.678
935,1783417229925374271,0.892,0.892,217.0,0.478
940,1783417230094002355,1.313,0.892,147.4,0.460
945,1783417230271264337,1.175,1.154,164.7,0.624
950,1783417230436067622,1.045,1.154,185.2,0.630
955,1783417230604209650,,1.154,,
960,1783417230772308866,,1.154,,
965,1783417230936503653,,1.154,,
970,1783417231103532743,,1.154,,
975,1783417231271652519,,1.154,,
980,1783417231436153438,,1.154,,
985,1783417231603222866,,1.154,,
990,1783417231774220508,,,,
995,1783417231936934156,,,,
1000,1783417232092983794,,,,
1005,1783417232271956081,,,,
1010,1783417232435689330,,,,
1015,1783417232603625295,,,,
1020,1783417232771616627,,,,
1025,1783417232925388109,1.962,,98.6,0.468
1030,1783417233092859552,,,,
1035,1783417233260144859,,,,
1040,1783417233425412598,,,,
1045,1783417233604360199,1.583,1.772,122.3,0.640
1050,1783417233761192877,1.638,1.638,118.2,0.789
1055,1783417233937043033,1.635,1.636,118.4,0.792
1060,1783417234104116869,1.646,1.638,117.6,0.787
1065,1783417234272223469,1.695,1.638,114.2,0.716
1070,1783417234437239950,1.537,1.638,125.9,0.477
1075,1783417234603734263,2.745,1.646,70.5,0.552
1080,1783417234757705014,3.765,1.695,51.4,0.477
1085,1783417234936380838,,1.695,,
1090,1783417235103638022,,1.695,,
1095,1783417235267944992,,1.695,,
1100,1783417235436398473,,1.695,,
1105,1783417235604910947,,1.695,,
1110,1783417235768376145,,1.695,,
1115,1783417235937051056,,1.695,,
1120,1783417236104551965,,,,
1125,1783417236269215054,,,,
1130,1783417236435399096,,,,
1135,1783417236593260060,,,,
1140,1783417236767971708,,,,
1145,1783417236937409462,,,,
1150,1783417237103178385,,,,
1155,1783417237267665798,,,,
1160,1783417237436232815,,,,
1165,1783417237604407485,,,,
1170,1783417237767441764,,,,
1175,1783417237936107228,,,,
1180,1783417238104672943,,,,
1185,1783417238267636046,,,,
1190,1783417238436443149,,,,
1195,1783417238592393247,,,,
1200,1783417238768339336,,,,
1205,1783417238936669592,,,,
1210,1783417239104384408,,,,
1215,1783417239268781649,,,,
1220,1783417239424976373,,,,
1225,1783417239603369939,,,,
1230,1783417239768570640,,,,
1235,1783417239934373106,,,,
1240,1783417240103990983,,,,
1245,1783417240268882686,4.444,,43.5,0.531
1250,1783417240436063565,2.356,3.400,82.1,0.768
1255,1783417240593583511,1.331,2.356,145.4,0.667
1260,1783417240756798864,1.087,1.843,178.0,0.621
1265,1783417240937099789,0.896,1.331,216.1,0.579
1270,1783417241104102821,0.850,1.087,227.5,0.650
1275,1783417241269250841,0.879,0.896,220.2,0.525
1280,1783417241437233947,0.846,0.879,228.7,0.463
1285,1783417241604667307,0.777,0.850,249.0,0.617
1290,1783417241769508854,0.735,0.846,263.2,0.435
1295,1783417241936906595,,0.846,,
1300,1783417242092893263,0.686,0.777,282.2,0.399
1305,1783417242268165960,0.582,0.735,332.6,0.439
1310,1783417242435173168,0.528,0.686,366.6,0.554
1315,1783417242603568197,0.639,0.639,302.6,0.588
1320,1783417242757298081,0.677,0.639,285.7,0.669
1325,1783417242935561308,0.702,0.639,275.7,0.714
1330,1783417243093139134,0.718,0.677,269.6,0.734
1335,1783417243269398699,0.756,0.702,256.0,0.653
1340,1783417243437773639,0.620,0.702,312.3,0.619
1345,1783417243604752825,0.676,0.702,286.1,0.604
1350,1783417243769227905,0.676,0.676,286.2,0.595
1355,1783417243937390382,0.621,0.676,311.6,0.361
1360,1783417244093422877,5.392,0.676,35.9,0.765
1365,1783417244257259552,5.531,0.676,35.0,0.735
1370,1783417244437434548,5.179,5.179,37.4,0.663
1375,1783417244605214186,5.342,5.342,36.2,0.520
1380,1783417244769906198,5.278,5.342,36.7,0.726
1385,1783417244936826993,5.123,5.278,37.8,0.669
1390,1783417245104902494,4.971,5.179,38.9,0.573
1395,1783417245269579739,5.250,5.250,36.9,0.702
1400,1783417245436795684,5.272,5.250,36.7,0.700
1405,1783417245605134978,5.425,5.250,35.7,0.686
1410,1783417245768626357,5.465,5.272,35.4,0.682
1415,1783417245936143706,5.895,5.425,32.8,0.602
1420,1783417246104564244,5.828,5.465,33.2,0.522
1425,1783417246269545177,6.041,5.828,32.0,0.425
1430,1783417246436530184,6.003,5.895,32.2,0.709
1435,1783417246605238606,6.341,6.003,30.5,0.480
1440,1783417246768655056,6.091,6.041,31.8,0.368
1445,1783417246937355761,,6.041,,
1450,1783417247105335082,,6.041,,
1455,1783417247257762740,5.351,6.041,36.2,0.695
1460,1783417247437853061,,6.041,,
1465,1783417247604895201,5.813,6.003,33.3,0.544
1470,1783417247769344928,5.569,5.813,34.7,0.582
1475,1783417247936961821,5.500,5.569,35.2,0.520
1480,1783417248104565437,5.375,5.500,36.0,0.504
1485,1783417248258472509,5.935,5.569,32.6,0.410
1490,1783417248436042877,5.986,5.569,32.3,0.582
1495,1783417248593679443,6.066,5.935,31.9,0.524
1500,1783417248757910755,5.919,5.935,32.7,0.596
1505,1783417248926487854,5.648,5.935,34.3,0.606
1510,1783417249104755217,5.703,5.919,33.9,0.498
1515,1783417249269684286,,5.919,,
1520,1783417249437096259,,5.919,,
1525,1783417249605001579,,5.919,,
1530,1783417249769189329,,5.919,,
1535,1783417249937606493,,5.919,,
1540,1783417250105025028,,5.919,,
1545,1783417250269331323,,5.919,,
1550,1783417250437535212,,,,
1555,1783417250604509984,,,,
1560,1783417250769768310,0.799,,242.0,0.606
1565,1783417250937098657,0.807,0.803,239.9,0.395
1570,1783417251105199570,0.862,0.807,224.5,0.515
1575,1783417251269569796,0.992,0.834,195.0,0.737
1580,1783417251436521433,0.962,0.862,201.2,0.756
1585,1783417251604592039,1.099,0.962,176.0,0.723
1590,1783417251769876925,1.156,0.992,167.3,0.621
1595,1783417251937705150,1.176,1.099,164.6,0.519
1600,1783417252101398088,1.209,1.156,160.1,0.771
1605,1783417252268344175,1.251,1.176,154.7,0.764
1610,1783417252436354856,1.376,1.209,140.6,0.772
1615,1783417252601613753,1.470,1.251,131.6,0.741
1620,1783417252769090730,1.652,1.376,117.1,0.777
1625,1783417252925780044,1.755,1.470,110.3,0.770
1630,1783417253100531308,1.915,1.652,101.0,0.806
1635,1783417253258023981,2.281,1.755,84.8,0.784
1640,1783417253436499711,1.783,1.783,108.5,0.465
1645,1783417253601021475,5.032,1.915,38.5,0.589
1650,1783417253768541373,4.948,2.281,39.1,0.397
1655,1783417253936262002,5.329,4.948,36.3,0.431
1660,1783417254101140846,,4.948,,
1665,1783417254269076676,,4.948,,
1670,1783417254436097574,,4.948,,
1675,1783417254600501344,,4.948,,
1680,1783417254769290336,,4.948,,
1685,1783417254937232277,,4.948,,
1690,1783417255101858580,,4.948,,
1695,1783417255268469048,,,,
1700,1783417255435526677,,,,
1705,1783417255600690693,,,,
1710,1783417255769286467,,,,
1715,1783417255937095074,,,,
1720,1783417256089352478,,,,
1725,1783417256269462055,,,,
1730,1783417256437498114,,,,
1735,1783417256601114075,,,,
1740,1783417256769118796,,,,
1745,1783417256936206401,,,,
1750,1783417257101487280,,,,
1755,1783417257269902361,,,,
1760,1783417257436244689,,,,
1765,1783417257601533252,,,,
1770,1783417257769527382,,,,
1775,1783417257936013644,,,,
1780,1783417258101320563,,,,
1785,1783417258269591219,,,,
1790,1783417258436967184,,,,
1795,1783417258601140846,,,,
1800,1783417258769492366,,,,
1805,1783417258937318947,,,,
1810,1783417259101095043,,,,
1815,1783417259268860758,,,,
1820,1783417259425799758,,,,
1825,1783417259601628943,,,,
1830,1783417259769305460,,,,
1835,1783417259937114538,,,,
1840,1783417260102015894,,,,
1845,1783417260258728223,,,,
1850,1783417260436844178,,,,
1855,1783417260601992765,,,,
1860,1783417260769556566,,,,
1865,1783417260937216812,,,,
1870,1783417261090608012,,,,
1875,1783417261269619210,,,,
1880,1783417261437228889,,,,
1885,1783417261601898375,,,,
1890,1783417261770261837,,,,
1895,1783417261937629175,,,,
1900,1783417262101656599,,,,
1905,1783417262267775583,,,,
1910,1783417262437208620,,,,
1915,1783417262601005005,,,,
1920,1783417262770027371,,,,
1925,1783417262937198246,,,,
1930,1783417263102133617,,,,
1935,1783417263269682470,10.496,,18.4,0.353
1940,1783417263437204181,5.284,7.890,36.6,0.419
1945,1783417263599859966,,7.890,,
1950,1783417263769552407,,7.890,,
1955,1783417263936139380,,7.890,,
1960,1783417264101875465,,7.890,,
1965,1783417264268661156,,7.890,,
1970,1783417264426323542,,7.890,,
1975,1783417264602134622,,7.890,,
1980,1783417264769758528,8.260,8.260,23.4,0.546
1985,1783417264935844779,8.800,8.530,22.0,0.487
1990,1783417265102066668,9.316,8.800,20.8,0.531
1995,1783417265270574595,,8.800,,
2000,1783417265437569705,,8.800,,
2005,1783417265601932207,,8.800,,
2010,1783417265769300166,9.905,8.800,19.5,0.411
2015,1783417265936333178,8.514,8.800,22.7,0.522
2020,1783417266102328485,,8.800,,
2025,1783417266269141419,8.283,8.800,23.4,0.532
2030,1783417266437087106,,8.800,,
2035,1783417266602068245,,8.800,,
2040,1783417266769573946,,8.800,,
2045,1783417266936626115,7.131,8.514,27.1,0.362
2050,1783417267102241299,,8.514,,
2055,1783417267268837380,7.763,8.283,24.9,0.400
2060,1783417267437430419,7.517,7.763,25.7,0.384
2065,1783417267601616104,,7.763,,
2070,1783417267768203188,,7.763,,
2075,1783417267936848797,,7.763,,
2080,1783417268100903112,,7.763,,
2085,1783417268268878887,,7.763,,
2090,1783417268436764481,,7.763,,
2095,1783417268602256300,,7.763,,
2100,1783417268768839586,,,,
2105,1783417268936765466,,,,
2110,1783417269090331119,,,,
2115,1783417269269231697,,,,
2120,1783417269433802876,13.463,,14.4,0.363
2125,1783417269602095854,,,,
2130,1783417269769491466,,,,
2135,1783417269933209361,,,,
2140,1783417270090085361,,,,
2145,1783417270269785570,5.129,9.296,37.7,0.682
2150,1783417270422334989,5.274,5.274,36.7,0.762
2155,1783417270601367247,4.811,5.202,40.2,0.798
2160,1783417270768085470,4.891,5.129,39.6,0.798
2165,1783417270934229751,5.023,5.023,38.5,0.747
2170,1783417271100907798,4.802,4.891,40.3,0.752
2175,1783417271258405220,5.001,4.891,38.7,0.750
2180,1783417271433081141,5.275,5.001,36.7,0.613
2185,1783417271601446488,5.507,5.023,35.1,0.444
2190,1783417271770332796,,5.023,,
2195,1783417271932538364,5.029,5.029,38.5,0.680
2200,1783417272102056123,4.865,5.029,39.8,0.605
2205,1783417272258887218,4.230,5.029,45.7,0.682
2210,1783417272433948341,4.661,4.865,41.5,0.691
2215,1783417272602185203,4.501,4.661,43.0,0.744
2220,1783417272769944055,4.867,4.661,39.8,0.714
2225,1783417272934388373,4.791,4.661,40.4,0.697
2230,1783417273101605404,4.748,4.748,40.8,0.677
2235,1783417273269339009,5.142,4.791,37.6,0.634
2240,1783417273433937790,5.039,4.867,38.4,0.688
2245,1783417273602038162,5.004,5.004,38.7,0.553
2250,1783417273769357408,4.864,5.004,39.8,0.588
2255,1783417273934355880,4.963,5.004,39.0,0.586
2260,1783417274101662742,4.979,4.979,38.9,0.662
2265,1783417274270161943,5.306,4.979,36.5,0.520
2270,1783417274433772925,5.097,4.979,38.0,0.368
2275,1783417274602504317,5.453,5.097,35.5,0.567
2280,1783417274769630256,4.949,5.097,39.1,0.602
2285,1783417274933995682,5.681,5.306,34.1,0.610
2290,1783417275102315432,5.326,5.326,36.3,0.644
2295,1783417275269256799,4.780,5.326,40.5,0.703
2300,1783417275431853953,4.963,4.963,39.0,0.774
2305,1783417275590335817,5.254,5.254,36.8,0.731
2310,1783417275757532140,5.264,5.254,36.8,0.740
2315,1783417275922229779,5.284,5.254,36.6,0.638
2320,1783417276100712572,4.982,5.254,38.8,0.757
2325,1783417276268271454,5.093,5.254,38.0,0.673
2330,1783417276421972414,8.385,5.264,23.1,0.420
2335,1783417276600675686,,5.264,,
2340,1783417276757850976,,5.264,,
2345,1783417276922129668,,5.264,,
2350,1783417277100349540,,5.264,,
2355,1783417277258104322,,5.264,,
2360,1783417277434696709,,5.264,,
2365,1783417277601601647,,5.264,,
2370,1783417277758359392,,,,
2375,1783417277934345286,,,,
2380,1783417278102386656,,,,
2385,1783417278269965656,,,,
2390,1783417278434022477,,,,
2395,1783417278601984767,,,,
2400,1783417278770178166,,,,
2405,1783417278922366879,,,,
2410,1783417279090553566,,,,
2415,1783417279258529361,,,,
2420,1783417279423363360,,,,
2425,1783417279602141465,,,,
2430,1783417279758004106,,,,
2435,1783417279921860505,,,,
2440,1783417280101122180,,,,
2445,1783417280269627823,,,,
2450,1783417280422389315,,,,
2455,1783417280590375771,,,,
2460,1783417280758346587,,,,
2465,1783417280922201693,,,,
2470,1783417281090171857,,,,
2475,1783417281258063373,,,,
2480,1783417281433415409,,,,
2485,1783417281591400560,,,,
2490,1783417281769204150,,,,
2495,1783417281934047397,,,,
2500,1783417282090886035,,,,
2505,1783417282269383686,,,,
2510,1783417282433608837,,,,
2515,1783417282601532142,,,,
2520,1783417282769766639,,,,
2525,1783417282934122899,,,,
2530,1783417283102232630,,,,
2535,1783417283270516953,,,,
2540,1783417283434638526,,,,
2545,1783417283602037274,,,,
2550,1783417283769525532,,,,
2555,1783417283933796730,,,,
2560,1783417284102523072,,,,
2565,1783417284269425336,,,,
2570,1783417284434300543,,,,
2575,1783417284601213827,,,,
2580,1783417284758382634,,,,
2585,1783417284934594286,,,,
2590,1783417285102534674,,,,
2595,1783417285269542919,,,,
2600,1783417285434432032,,,,
2605,1783417285601979613,,,,
2610,1783417285769663824,,,,
2615,1783417285934559781,,,,
2620,1783417286102092533,,,,
2625,1783417286269240163,,,,
2630,1783417286434084371,,,,
2635,1783417286601590983,,,,
2640,1783417286754722941,,,,
2645,1783417286934397352,,,,
2650,1783417287102452889,,,,
2655,1783417287265657819,,,,
2660,1783417287434885806,,,,
2665,1783417287602848907,,,,
2670,1783417287756051298,,,,
2675,1783417287933740481,,,,
2680,1783417288102179838,,,,
2685,1783417288266777377,,,,
2690,1783417288434641220,,,,
2695,1783417288590381699,,,,
2700,1783417288766561661,,,,
2705,1783417288934121536,,,,
2710,1783417289102254941,,,,
2715,1783417289266124314,,,,
2720,1783417289433941838,,,,
2725,1783417289589916824,,,,
2730,1783417289753642243,,,,
2735,1783417289934665068,,,,
2740,1783417290090488556,,,,
2745,1783417290254209387,,,,
2750,1783417290433945194,,,,
2755,1783417290601875011,,,,
2760,1783417290766110641,,,,
2765,1783417290934168252,,,,
2770,1783417291101782058,,,,
2775,1783417291266697943,,,,
2780,1783417291433711456,,,,
2785,1783417291601487211,,,,
2790,1783417291755650029,,,,
2795,1783417291934280333,,,,
2800,1783417292102157380,,,,
2805,1783417292266732676,,,,
2810,1783417292434370278,,,,
2815,1783417292600662942,,,,
2820,1783417292754971438,,,,
2825,1783417292933801241,,,,
2830,1783417293102438935,,,,
2835,1783417293255233160,,,,
2840,1783417293435545503,,,,
2845,1783417293602198723,,,,
2850,1783417293766063017,,,,
2855,1783417293934665794,,,,
2860,1783417294101456845,,,,
2865,1783417294266966438,,,,
2870,1783417294434480796,,,,
2875,1783417294601851129,,,,
2880,1783417294767197182,,,,
2885,1783417294934429953,,,,
2890,1783417295090508687,,,,
2895,1783417295266749615,,,,
2900,1783417295434229186,,,,
2905,1783417295602035899,,,,
2910,1783417295766092560,,,,
2915,1783417295923055434,,,,
2920,1783417296102707431,,,,
2925,1783417296255487970,,,,
2930,1783417296434468420,,,,
2935,1783417296600690389,,,,
2940,1783417296754452355,,,,
2945,1783417296922509234,,,,
2950,1783417297100163752,,,,
2955,1783417297255510833,,,,
2960,1783417297434754493,,,,
2965,1783417297591226916,,,,
2970,1783417297766844799,,,,
2975,1783417297934701687,,,,
2980,1783417298102512218,,,,
2985,1783417298265443837,,,,
2990,1783417298434970883,,,,
2995,1783417298602628282,,,,
3000,1783417298767995265,,,,
3005,1783417298934019187,,,,
3010,1783417299101984651,,,,
3015,1783417299266451440,,,,
3020,1783417299434861561,,,,
3025,1783417299602476469,,,,
3030,1783417299766449559,,,,
3035,1783417299935086361,,,,
3040,1783417300101309883,,,,
3045,1783417300267078229,,,,
3050,1783417300434650587,,,,
3055,1783417300602017553,,,,
3060,1783417300766962153,,,,
3065,1783417300934466892,,,,
3070,1783417301101574996,,,,
3075,1783417301267050254,,,,
3080,1783417301434594749,,,,
3085,1783417301590664765,,,,
3090,1783417301755797221,,,,
3095,1783417301923121407,,,,
3100,1783417302090358267,,,,
3105,1783417302255700982,,,,
3110,1783417302423000321,,,,
3115,1783417302602187272,,,,
3120,1783417302766866325,,,,
3125,1783417302933627880,,,,
3130,1783417303090272329,,,,
3135,1783417303257076766,,,,
3140,1783417303434770859,,,,
3145,1783417303591187725,,,,
3150,1783417303755139565,,,,
3155,1783417303923236069,,,,
3160,1783417304087497449,,,,
3165,1783417304254649928,,,,
3170,1783417304435399914,,,,
3175,1783417304587744794,,,,
3180,1783417304755678920,,,,
3185,1783417304934098484,,,,
3190,1783417305087576589,,,,
3195,1783417305255161161,,,,
3200,1783417305423382794,,,,
3205,1783417305587510980,,,,
3210,1783417305755489750,,,,
3215,1783417305935358489,2.113,,91.6,0.413
3220,1783417306087594071,,,,
3225,1783417306255606466,,,,
3230,1783417306423495967,,,,
3235,1783417306588019435,6.557,4.335,29.5,0.368
3240,1783417306755233241,2.242,2.242,86.3,0.644
3245,1783417306934954940,,2.242,,
3250,1783417307087248773,,2.242,,
3255,1783417307254898969,,2.242,,
3260,1783417307423253986,,2.242,,
3265,1783417307587732147,,2.242,,
3270,1783417307754972703,,2.242,,
3275,1783417307935028498,,2.242,,
3280,1783417308088017333,,,,
3285,1783417308255509087,,,,
3290,1783417308434429973,5.643,,34.3,0.445
3295,1783417308587480376,,,,
3300,1783417308755380747,,,,
3305,1783417308934434948,1.521,3.582,127.2,0.543
3310,1783417309087901522,,3.582,,
3315,1783417309255970874,,3.582,,
3320,1783417309422929854,1.360,1.521,142.3,0.401
3325,1783417309587337372,1.502,1.512,128.8,0.536
3330,1783417309755444107,,1.512,,
3335,1783417309922483800,,1.512,,
3340,1783417310087367984,1.567,1.521,123.5,0.644
3345,1783417310255526777,1.680,1.521,115.2,0.714
3350,1783417310422831846,,1.521,,
3355,1783417310586835305,4.856,1.567,39.8,0.373
3360,1783417310755561788,,1.567,,
3365,1783417310934338741,1.411,1.567,137.2,0.423
3370,1783417311098020397,,1.567,,
3375,1783417311266030378,,1.567,,
3380,1783417311434038674,1.183,1.567,163.5,0.652
3385,1783417311586869548,,1.567,,
3390,1783417311755512993,,1.567,,
3395,1783417311923374882,,1.567,,
3400,1783417312087676858,,1.567,,
3405,1783417312267263260,1.226,1.411,157.8,0.741
3410,1783417312422889863,,1.411,,
3415,1783417312587458426,1.290,1.290,150.0,0.507
3420,1783417312767436864,1.230,1.230,157.4,0.791
3425,1783417312935213250,,1.230,,
3430,1783417313087504999,,1.230,,
3435,1783417313255126239,,1.230,,
3440,1783417313423028604,3.976,1.230,48.7,0.383
3445,1783417313587118056,1.045,1.230,185.2,0.651
3450,1783417313754719359,,1.230,,
3455,1783417313922600745,,1.230,,
3460,1783417314087837770,,1.230,,
3465,1783417314255024434,,1.230,,
3470,1783417314422733261,,1.230,,
3475,1783417314587399320,1.154,1.230,167.6,0.651
3480,1783417314755732666,,1.230,,
3485,1783417314934751668,,1.230,,
3490,1783417315087919003,,1.230,,
3495,1783417315255154039,,1.230,,
3500,1783417315423402452,,1.230,,
3505,1783417315587496483,,1.230,,
3510,1783417315754749924,,1.230,,
3515,1783417315935553952,,,,
3520,1783417316087542355,1.007,,192.2,0.677
3525,1783417316255289174,,,,
3530,1783417316422431072,,,,
3535,1783417316588281534,1.094,1.050,177.0,0.403
3540,1783417316754459489,0.973,1.007,198.8,0.433
3545,1783417316922909596,,1.007,,
3550,1783417317087629768,,1.007,,
3555,1783417317255461789,,1.007,,
3560,1783417317422702416,,1.007,,
3565,1783417317587973376,,1.007,,
3570,1783417317755581531,,1.007,,
3575,1783417317934307767,,1.007,,
3580,1783417318087914649,,,,
3585,1783417318255755367,,,,
3590,1783417318423017935,,,,
3595,1783417318586518226,,,,
3600,1783417318754975427,,,,
3605,1783417318923909495,,,,
3610,1783417319088107764,,,,
3615,1783417319254556965,,,,
3620,1783417319434963898,,,,
3625,1783417319598327890,,,,
3630,1783417319766785191,,,,
3635,1783417319923126303,,,,
3640,1783417320087890709,,,,
3645,1783417320255049660,,,,
3650,1783417320424134615,,,,
3655,1783417320588114328,,,,
3660,1783417320767301482,,,,
3665,1783417320922936691,,,,
3670,1783417321099379973,,,,
3675,1783417321266238843,,,,
3680,1783417321423098922,,,,
3685,1783417321587647999,,,,
3690,1783417321755612071,,,,
3695,1783417321919200229,,,,
3700,1783417322086889399,,,,
3705,1783417322256304302,,,,
3710,1783417322431273571,,,,
3715,1783417322599051750,,,,
3720,1783417322755548488,,,,
